SHA 256 FLAT,PE256 Authenticode,Filename,Architecture,Partner,CVEs,Revocation List Date
84897E4405319DAB2822D63147F3DA90AC2A436A7D24EC5DD91B277AB6528FAB ,6A16ADA3FE0C5468F0A43FB2F597A42F3DA3218C88EE819BF799110CF7A79B6C,bootia32.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
9C4A74D11888FA41A0341EE6F0B75DB69C34827851755F46506A6C0ED96CEC8D ,23A0F1DE04EF678E621A449040CF519DDC3679FE54C9E2E0897DFE2C80D3DC26,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
4E00B1C1CC2BFCB1FF2FDB4184D13CEA5A2617BACC3623C3DF52C50158065E73 ,49465D4AD701642C7BCB5EF30A0807A3CD438AB42BF8D62D68038C3FCBBE8605,bootia32.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
A8FAD7CD0CC1DC152AE0880C21D91F6270FDB410D60E1129963AFCD3DF5841F1 ,839894ED391B7C88E995F845CA152F65BF881850D768E3EF3880838B52846A74,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
6FDB5AB3815A499948DF5ED732EE275FA44CE8313287A33B2875B2A2B1D60021 ,B7EA2FBD3FEEDA309912B2767BA80DD037813E80FED17CDA79EF7F62B6D1953B,bootia32.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
944E6F803D3E1B0C1AA767B14B0F4D960A45F80F0A0A459253CA65147E947F72 ,99B2BD1FCF17B52C64E8506B97FA10CF8B6397C9D05D8D543F86893B210DBA62,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 10 version 1507,May-23
3E964DC8AAE03D464F3DEB556C4927075AA9F3A1998C66D65EFDE178F465D7B3,57AEAB53DB02CCD1E307AD3BE524EB507D0339BB2AAB3BC9B653088B7E790FCC,bootia32.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 8,May-23
DB9643F6D78C6C5BDC29B041660174324639BE8B3BC6E247C8C2026E68C4E618,310949B7FD26AF0E2E29E1C902AC198574F096D15836376C8B3EF2DD1FB5F1C5,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 8,May-23
F2F2F729FC1B94C3B3AD210E0664FAE3351D0D7541581FE2C6DC7B087BE2B16C,C2CC91555617171A7D8AF57DEE529B443A41A1FAD3D4032DBDB814DAD6C2688E,bootia32.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
88582F3CAE30AFD77990944709AC4E272D68CDC009D9C3FF6F7C2E19E74F5975,490C927242CC6227CA439A7E9AA9D771AD4D1686EEDE1F331CBB6C69E9BE746E,bootmgfw.efi,32-bit,Microsoft,Black Lotus Microsoft Windows 8.1,May-23
